title,code,location,price,characteristics,img
Arriendo de Apartamento en Medellín,AA-64692," Castropol, Medellín",$5.000.000,87 Metros|3 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64692-1.jpg
Arriendo de Apartamento en Medellín,AA-66553," La visitacion los gonzalez, Medellín",$4.200.000,96 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-66553-1.jpg
Arriendo de Apartamento en Medellín,AA-64741," San diego, Medellín",$3.700.000,70 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-64741-1.jpg
Arriendo de Apartamento en Medellín,AA-64764," Laureles, Medellín",$4.500.000,110 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64818," Castropol, Medellín",$4.500.000,80 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64843," Aguacatala, Medellín",$7.300.000,150 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-64976," Altos del poblado cola del zorro, Medellín",$6.500.000,148 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65082," San diego, Medellín",$4.000.000,69 Metros|1 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65166," Castropol, Medellín",$3.800.000,96 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-69690," Laureles, Medellín",$2.700.000,68 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-69690-1.jpg
Arriendo de Apartamento en Medellín,AA-65242," San lucas, Medellín",$4.750.000,125 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-65242-1.jpg
Arriendo de Apartamento en Medellín,AA-65312," Aguacatala, Medellín",$4.600.000,150 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-65312-1.jpg
Arriendo de Apartamento en Medellín,AA-65342," Los conquistadores, Medellín",$3.000.000,93 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-69795," La frontera campestre, Medellín",$4.300.000,70 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-59624," Estadio, Medellín",$2.800.000,84 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-69484," La visitacion los gonzalez, Medellín",$4.000.000,70 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65435," Provenza, Medellín",$11.000.000,155 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65436," Guayabal, Medellín",$3.600.000,68 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65439," Guayabal, Medellín",$3.300.000,67.7 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-65439-1.jpg
Arriendo de Apartamento en Medellín,AA-65455," San lucas, Medellín",$15.500.000,130 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-65455-1.jpg
Arriendo de Apartamento en Medellín,AA-65450," Loma de los parra, Medellín",$7.500.000,110 Metros|2 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-65450-1.jpg
Arriendo de Apartamento en Medellín,AA-69660," Laureles, Medellín",$4.600.000,124 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-68336," Calasanz, Medellín",$3.500.000,80 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65508," San lucas, Medellín",$33.000.000,265 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65525," Guayabal, Medellín",$3.500.000,68.5 Metros|2 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65536," La frontera campestre, Medellín",$8.000.000,280 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65584," La frontera campestre, Medellín",$20.000.000,270 Metros|3 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-59794," Ciudad del rio, Medellín",$3.800.000,77 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-59794-1.jpg
Arriendo de Apartamento en Medellín,AA-69604," Loma de los parra, Medellín",$6.000.000,140 Metros|4 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-69604-1.jpg
Arriendo de Apartamento en Medellín,AA-61590," Castropol, Medellín",$7.200.000,160 Metros|5 Baños|3 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-61590-1.jpg
Arriendo de Apartamento en Medellín,AA-65624," Castropol, Medellín",$3.600.000,82 Metros|2 Baños|2 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65628," San lucas, Medellín",$12.900.000,440 Metros|5 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65686," El poblado, Medellín",$30.000.000,432 Metros|5 Baños|4 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65702," Laureles, Medellín",$4.100.000,164 Metros|4 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65820," La frontera campestre, Medellín",$13.000.000,334 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-65840," San lucas, Medellín",$15.200.000,370 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
Arriendo de Apartamento en Medellín,AA-61907," Los conquistadores, Medellín",$4.000.000,97 Metros|3 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-61907-1.jpg
Arriendo de Apartamento en Medellín,AA-60654," El tesoro, Medellín",$2.900.000,83 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-60654-1.jpg
Arriendo de Apartamento en Medellín,AA-69429," Parque poblado, Medellín",$1.800.000,60 Metros|2 Baños|2 Alcobas,https://s3.amazonaws.com/com.albertoalvarez.fullpublic/propertyPictures//property-AA-69429-1.jpg
Arriendo de Apartamento en Medellín,AA-61227," Laureles, Medellín",$4.800.000,128 Metros|3 Baños|3 Alcobas,http://www.w3.org/2000/svg%22%20viewBox=%220%200%20210%20140%22%3E%3C/svg%3E
